Account,ISIN,Short Name,PX_LAST,CRNCY,144A_FLAG,PRVT_PLACE,AMT_Issued,EXCHANGE RATE,Issue Size (USD mil),MARKET_SECTOR_DES,MTY_TYP,Bond Type,CPN_TYP,CPN_TYP_adj,IS_SUBORDINATED,CAPITAL_CONTINGENT_SECURITY,IS_CD,ULT_PARENT_CNTRY_OF_RISK,CNTRY_OF_RISK,Country Classification,INDUSTRY_SECTOR,INDUSTRY_GROUP,GUARANTOR_EQY_TICKER,Issuer_Parent_Eqy_Ticker,ULT_PARENT_TICKER_EXCHANGE,Issuer Ticker to Use,RTG_SP_LT_FC_ISSUER_CREDIT,RTG_MDY_LT_FC_DEBT_RATING,RTG_MOODY_LONG_TERM,ISSUER_RTG_MOODY_0,ISSUER_RTG_SP,ISSUER_RTG_MOODY,ISSUER Lowest Rating in S&P Equivalent,RTG_SP,RTG_MOODY,RTG_SP_adj,RTG_MOODY_adj,YAS_ISPREAD_TO_GOVT,DISC_MRGN_ASK,SPREAD,CALLED,CALLED_DT,Issue Lowest Rating in S&P Equivalent,Use Issue or Issuer Rating?,Rating to Use,Rating_Ranked,IG / NIG Indicator,Maturity,"Yrs to maturity 
(Perp = 30 yrs)",Tenor Bucket,Tenor Column,Tenor_Ranked,Indicative_LTV_1 @ IM,Pass Private Placement/144A check?,Pass ABS/CDO check?,Straight Bond ≥ 40% price / Perp ≥ 50% price?,Issue Size ≥ USD 100mil for sub IG and EM bond?,Approved CCY?,Approved Country of Risk?,Floating Coupon Adjustments (+LTV%),"ZCB (-5% LTV for 5-10Y, -10% LTV for >10Y)",Subs - if issuer rating <= issue rating OR if no issue rating then -10% LTV,BB+/ B/ B-/ NR Sovereign = +5% LTV,"800-1200= -10% LTV
1000-1200= -20% LTV
>1200 - no financing",Indicative_LTV_2 @ IM,FINAL_LTV @ IM,FINAL_LTV @ MC,FINAL_LTV @ SL,FINAL_HC @ IM,FINAL_HC @ MC,FINAL_HC @ SL,Warning Comments,System HC @ MC,Difference in HC,Review Comments
0,US48128BAD38,JPMORGAN CHASE,100.45,USD,N,N,1257500000,1,1257.5,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,US,US,DM,Financial,Banks,#N/A Field Not Applicable,JPM US,NIL,JPM US,A-,NIL,NIL,NIL,A-,NIL,A-,BBB-,Baa2,BBB-,Baa2,#N/A N/A,8.90420473,8.90420473,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.65,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.65,0.65,0.6825,0.715,0.35,0.3175,0.285,,65%,-0.3325,0
0,XS1679216801,JULIUS BAER GR,97.368,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,CH,CH,DM,Financial,Diversified Finan Serv,#N/A Field Not Applicable,BAER SW,NIL,BAER SW,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,Ba1,NIL,Ba1,277.4755028,#N/A N/A,277.4755028,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.3,0.3,0.315,0.33,0.7,0.685,0.67,,30%,0.385,0
0,XS2468403428,JULIUS BAER GR,93.67,USD,N,N,400000000,1,400,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,CH,CH,DM,Financial,Diversified Finan Serv,#N/A Field Not Applicable,BAER SW,NIL,BAER SW,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,Ba1,NIL,Ba1,398.8046447,#N/A N/A,398.8046447,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.3,0.3,0.315,0.33,0.7,0.685,0.67,,30%,0.385,0
0,XS2371174504,KASIKORNBANK PCL,91.686,USD,N,N,350000000,1,350,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,TH,TH,EM,Financial,Banks,#N/A Field Not Applicable,KBANK TB,NIL,KBANK TB,BBB,NIL,NIL,NIL,BBB,NIL,BBB,NIL,Ba2,NIL,Ba2,310.3897788,#N/A N/A,310.3897788,N,#N/A Field Not Applicable,BB,Use Issue rating,BB,12. BB,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,XS2242131071,KASIKORNBANK PCL,97.592,USD,N,N,500000000,1,500,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,TH,TH,EM,Financial,Banks,#N/A Field Not Applicable,KBANK TB,NIL,KBANK TB,BBB,NIL,NIL,NIL,BBB,NIL,BBB,NIL,Ba2,NIL,Ba2,448.051665,#N/A N/A,448.051665,N,#N/A Field Not Applicable,BB,Use Issue rating,BB,12. BB,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,SGXF23112406,KEPPEL LTD,94.964,SGD,N,N,400000000,1.3445,297.5083674,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Industrial,Engineering&Construction,#N/A Field Not Applicable,KEP SP,NIL,KEP SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,270.7760935,#N/A N/A,270.7760935,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SGXF78346933,KEPPEL INFRA,97.464,SGD,N,N,300000000,1.3445,223.1312756,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Utilities,Electric,#N/A Field Not Applicable,KIT SP,NIL,KIT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,303.0118841,#N/A N/A,303.0118841,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SGXF11132135,KEPPEL INFRA,99.88,SGD,N,N,300000000,1.3445,223.1312756,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Utilities,Electric,#N/A Field Not Applicable,KIT SP,NIL,KIT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,318.5733882,#N/A N/A,318.5733882,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SGXF71913440,KEPPEL REIT,97.057,SGD,N,N,300000000,1.3445,223.1312756,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,#N/A Field Not Applicable,KREIT SP,NIL,KREIT SP,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,260.2504237,#N/A N/A,260.2504237,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,XS2313655677,KRUNG THAI BK/KY,94.603,USD,N,N,600000000,1,600,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,TH,TH,EM,Financial,Banks,#N/A Field Not Applicable,KTB TB,NIL,KTB TB,BBB-,NIL,NIL,NIL,BBB-,NIL,BBB-,NIL,Ba3,NIL,Ba3,328.7909458,#N/A N/A,328.7909458,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,DE000LB2CPE5,LB BADEN-WUERTT,74.98,EUR,N,N,750000000,0.9227,812.8319064,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,DE,DE,DM,Financial,Banks,#N/A Field Not Applicable,2525Z GR,NIL,2525Z GR,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,Ba1 *+,NIL,Ba1,568.0334574,#N/A N/A,568.0334574,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.3,0.3,0.315,0.33,0.7,0.685,0.67,,30%,0.385,0
0,XS1993771325,LEE & MAN PAPER,97.988,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,N,#N/A Field Not Applicable,N,VG,CN,EM,Industrial,Packaging&Containers,#N/A Field Not Applicable,2314 HK,NIL,2314 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,820.9270436,#N/A N/A,820.9270436,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,-0.1,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,0%,0.79,0
0,XS2190956941,LEGAL & GENL GRP,87.95,GBP,N,N,500000000,0.7892,633.552965,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Insurance,#N/A Field Not Applicable,LGEN LN,NIL,LGEN LN,A,NIL,A2,A2,A,A2,A,BBB,Baa2,BBB,Baa2,477.097155,#N/A N/A,477.097155,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,SGXF95914572,LENDLEASE GLOBAL,98.626,SGD,N,N,200000000,1.3445,148.7541837,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,#N/A Field Not Applicable,LREIT SP,NIL,LREIT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,312.7432255,#N/A N/A,312.7432255,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,XS1389118453,LI & FUNG LTD,48.375,USD,N,N,650000000,1,650,Corp,PERP/CALL,Perpetual,FIXED,Fixed,Y,#N/A Field Not Applicable,N,HK,HK,DM,"Consumer, Cyclical",Distribution/Wholesale,#N/A Field Not Applicable,#N/A N/A,NIL,#N/A N/A,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,B+,Ba3,B+,Ba3,643.184917,#N/A Field Not Applicable,643.184917,N,#N/A Field Not Applicable,B+,Use Issue rating,B+,14. B+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,NO,YES,YES,YES,0,0,-0.1,0,0,0,0,0,0,1,1,1,,0%,1,0
0,XS1043545059,LLOYDS BK GR PLC,97.28,EUR,N,N,750000000,0.9227,812.8319064,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,498.193623,#N/A N/A,498.193623,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,XS2080995405,LLOYDS BK GR PLC,97.485,GBP,N,N,500000000,0.7892,633.552965,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,464.200042,#N/A N/A,464.200042,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US53944YAJ29,LLOYDS BK GR PLC,97.76,USD,N,N,500000000,1,500,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,453.9619806,#N/A N/A,453.9619806,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US539439AG42,LLOYDS BK GR PLC,99.85,USD,N,N,1675000000,1,1675,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,352.007117,#N/A N/A,352.007117,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US539439AU36,LLOYDS BK GR PLC,98.735,USD,N,N,1500000000,1,1500,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,394.841967,#N/A N/A,394.841967,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US53944YAV56,LLOYDS BK GR PLC,99.165,USD,N,N,1250000000,1,1250,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,LLOY LN,NIL,LLOY LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,375.628217,#N/A N/A,375.628217,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,USQ568A9SP31,MACQUARIE BK LON,95.29,USD,N,N,750000000,1,750,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,AU,AU,DM,Financial,Banks,#N/A Field Not Applicable,2292186Z AU,NIL,2292186Z AU,A+,NIL,NIL,NIL,A+,NIL,A+,BB+,Baa3,BB+,Baa3,306.1837282,#N/A N/A,306.1837282,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,SGXF42870141,MAPLETREE INDUST,96.387,SGD,N,N,300000000,1.3445,223.1312756,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,#N/A Field Not Applicable,MINT SP,NIL,MINT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,210.2524805,#N/A N/A,210.2524805,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SGXF77555013,MAPLETREE LOGIST,97.639,SGD,N,N,400000000,1.3445,297.5083674,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,#N/A Field Not Applicable,MLT SP,NIL,MLT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,211.6053356,#N/A N/A,211.6053356,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SG7HE5000005,MAPLETREE LOGIST,100.275,SGD,N,N,180000000,1.3445,133.8787653,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,#N/A Field Not Applicable,MLT SP,NIL,MLT SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,188.8372774,#N/A N/A,188.8372774,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SGXF49342292,MAPLETREE TREA,94.223,SGD,N,N,600000000,1.3445,446.2625511,Corp,PERP/CALL,Perpetual,FIXED,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,1024903Z SP,1024903Z SP,NIL,1024903Z SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,96.25138438,#N/A Field Not Applicable,96.25138438,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,SG7BB1000008,MAPLETREE TREA,98.638,SGD,N,N,700000000,1.3445,520.639643,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,SG,SG,DM,Financial,REITS,1024903Z SP,1024903Z SP,NIL,1024903Z SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,234.6909082,#N/A N/A,234.6909082,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,-0.1,0,0,0.2,0.2,0.21,0.22,0.8,0.79,0.78,,20%,0.59,0
0,US59156RCA41,METLIFE INC,95.75,USD,N,N,1000000000,1,1000,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,US,US,DM,Financial,Insurance,#N/A Field Not Applicable,MET US,NIL,MET US,NIL,NIL,A3,A3,NIL,A3,A-,BBB,Baa2,BBB,Baa2,236.083917,#N/A N/A,236.083917,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US59156RBT41,METLIFE INC,99.215,USD,N,N,500000000,1,500,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,#N/A Field Not Applicable,N,US,US,DM,Financial,Insurance,#N/A Field Not Applicable,MET US,NIL,MET US,NIL,NIL,A3,A3,NIL,A3,A-,BBB,Baa2,BBB,Baa2,166.515517,#N/A Field Not Applicable,166.515517,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,XS2362785656,MINOR INTL PCL,94.013,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,N,#N/A Field Not Applicable,N,TH,TH,EM,"Consumer, Cyclical",Lodging,7733112Z SP,MINT TB,NIL,7733112Z SP,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,Baa2,NIL,Baa2,633.5534166,#N/A N/A,633.5534166,N,#N/A Field Not Applicable,BBB,Use Issue rating,BBB,09. BBB,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,70%,-0.435,0
0,US606822DD36,MITSUB UFJ FIN,107.984,USD,N,N,750000000,1,750,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,JP,JP,DM,Financial,Banks,#N/A Field Not Applicable,8306 JP,NIL,8306 JP,A-,NIL,NIL,NIL,A-,NIL,A-,BB+,Baa3,BB+,Baa3,276.3025557,#N/A N/A,276.3025557,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US61762V8046,MORGAN STANLEY,22.94,USD,N,N,20000000,1,20,Pfd,PERP/CALL,Preferred,FIXED,Fixed,N,#N/A Field Not Applicable,N,US,US,DM,Financial,Banks,#N/A Field Not Applicable,MS US,NIL,MS US,A-,NIL,NIL,NIL,A-,NIL,A-,BBB-,Baa3,BBB-,Baa3,94.06627269,#N/A Field Not Applicable,94.06627269,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.65,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.65,0.65,0.6825,0.715,0.35,0.3175,0.285,,65%,-0.3325,0
0,XS2048709427,NATIONWIDE BLDG,98.529,GBP,N,N,600000000,0.7892,760.263558,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Savings&Loans,#N/A Field Not Applicable,NBS LN,NIL,NBS LN,A+,NIL,NIL,NIL,A+,NIL,A+,BB+,Baa3,BB+,Baa3,521.4161602,#N/A N/A,521.4161602,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,XS2113658202,NATIONWIDE BLDG,93.062,GBP,N,N,750000000,0.7892,950.3294475,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Savings&Loans,#N/A Field Not Applicable,NBS LN,NIL,NBS LN,A+,NIL,NIL,NIL,A+,NIL,A+,BB+,Baa3,BB+,Baa3,524.8586404,#N/A N/A,524.8586404,N,#N/A Field Not Applicable,BB+,Use Issue rating,BB+,11. BB+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,XS2315966742,NATWEST GROUP,83.906,GBP,N,N,400000000,0.7892,506.842372,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,NWG LN,NIL,NWG LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,448.0207436,#N/A N/A,448.0207436,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US639057AD02,NATWEST GROUP,75.435,USD,N,N,750000000,1,750,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,NWG LN,NIL,NWG LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,376.3384201,#N/A N/A,376.3384201,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
0,US780097BQ34,NATWEST GROUP,97.533,USD,N,N,1500000000,1,1500,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,Y,Y,N,GB,GB,DM,Financial,Banks,#N/A Field Not Applicable,NWG LN,NIL,NWG LN,BBB+,NIL,NIL,NIL,BBB+,NIL,BBB+,BB-,Baa3,BB-,Baa3,507.3150058,#N/A N/A,507.3150058,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0.4,0.42,0.44,0.6,0.58,0.56,,40%,0.18,0
